filename,category,split,filepath
scream_968.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_968.wav
AK-47_1 (39).wav,gunshot,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/gunshot/AK-47_1 (39).wav
scream_120.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_120.wav
esc50_1-71030-A-6.wav,animal_sound,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/animal_sound/esc50_1-71030-A-6.wav
aggression_real_actor_1777.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_1777.wav
aggression_real_actor_1216.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_1216.wav
aggression_real_actor_0670.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_0670.wav
scream_201.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_201.wav
esc50_3-103051-A-19.wav,background_noise,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/background_noise/esc50_3-103051-A-19.wav
urban_horn_128465-1-0-1.wav,vehicle_horn,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/vehicle_horn/urban_horn_128465-1-0-1.wav
bg_helicopter_esc50_1-172649-E-40.wav,background_noise,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/background_noise/bg_helicopter_esc50_1-172649-E-40.wav
urban_horn_175844-1-0-0.wav,vehicle_horn,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/vehicle_horn/urban_horn_175844-1-0-0.wav
glass_shatter_rec_245.wav,glass_breaking,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/glass_breaking/glass_shatter_rec_245.wav
esc50_5-171118-A-26.wav,laughing,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/laughing/esc50_5-171118-A-26.wav
aggression_real_actor_0750.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_0750.wav
scream_794.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_794.wav
scream_210.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_210.wav
AK-12_3 (58).wav,gunshot,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/gunshot/AK-12_3 (58).wav
aggression_real_actor_1274.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_1274.wav
glass_shatter_rec_238.wav,glass_breaking,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/glass_breaking/glass_shatter_rec_238.wav
urban_siren_111671-8-0-20.wav,alarm_siren,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/alarm_siren/urban_siren_111671-8-0-20.wav
aggression_real_actor_0931.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_0931.wav
AK-47_1 (44).wav,gunshot,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/gunshot/AK-47_1 (44).wav
aggression_real_actor_0847.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_0847.wav
aggression_real_actor_384.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_384.wav
scream_1390.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_1390.wav
scream_157.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_157.wav
esc50_1-37226-A-29.wav,drinking_sipping,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/drinking_sipping/esc50_1-37226-A-29.wav
machinery_us8k_real_332.wav,machinery_fault,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/machinery_fault/machinery_us8k_real_332.wav
M249_6 (66).wav,gunshot,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/gunshot/M249_6 (66).wav
urban_siren_159742-8-0-5.wav,alarm_siren,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/alarm_siren/urban_siren_159742-8-0-5.wav
scream_44.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_44.wav
esc50_1-34495-A-14.wav,animal_sound,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/animal_sound/esc50_1-34495-A-14.wav
AK-12_3 (92).wav,gunshot,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/gunshot/AK-12_3 (92).wav
urban_horn_176638-1-1-0.wav,vehicle_horn,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/vehicle_horn/urban_horn_176638-1-1-0.wav
aggression_real_actor_0675.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_0675.wav
Zastava M92_9 (71).wav,gunshot,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/gunshot/Zastava M92_9 (71).wav
esc50_4-212604-B-15.wav,background_noise,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/background_noise/esc50_4-212604-B-15.wav
aggression_real_actor_1733.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_1733.wav
aggression_real_actor_0832.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_0832.wav
aggression_real_actor_353.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_353.wav
esc50_2-119161-B-8.wav,animal_sound,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/animal_sound/esc50_2-119161-B-8.wav
glass_shatter_rec_374.wav,glass_breaking,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/glass_breaking/glass_shatter_rec_374.wav
aggression_real_actor_138.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_138.wav
machinery_us8k_real_287.wav,machinery_fault,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/machinery_fault/machinery_us8k_real_287.wav
scream_1006.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_1006.wav
aug_laughing_0024.wav,laughing,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/laughing/aug_laughing_0024.wav
machinery_us8k_real_399.wav,machinery_fault,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/machinery_fault/machinery_us8k_real_399.wav
machinery_us8k_real_166.wav,machinery_fault,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/machinery_fault/machinery_us8k_real_166.wav
scream_1024.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_1024.wav
urban_siren_159747-8-0-4.wav,alarm_siren,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/alarm_siren/urban_siren_159747-8-0-4.wav
urban_siren_135160-8-0-8.wav,alarm_siren,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/alarm_siren/urban_siren_135160-8-0-8.wav
urban_siren_157867-8-0-0.wav,alarm_siren,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/alarm_siren/urban_siren_157867-8-0-0.wav
bg_vacuum_cleaner_esc50_5-188365-A-36.wav,background_noise,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/background_noise/bg_vacuum_cleaner_esc50_5-188365-A-36.wav
aggression_real_actor_0795.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_0795.wav
urban_horn_29932-1-0-0.wav,vehicle_horn,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/vehicle_horn/urban_horn_29932-1-0-0.wav
aggression_real_actor_0515.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_0515.wav
M16_5 (11).wav,gunshot,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/gunshot/M16_5 (11).wav
help_srs_phrase_070.wav,person_asking_help,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/person_asking_help/help_srs_phrase_070.wav
esc50_1-47819-C-5.wav,animal_sound,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/animal_sound/esc50_1-47819-C-5.wav
esc50_3-124600-A-19.wav,background_noise,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/background_noise/esc50_3-124600-A-19.wav
M249_6 (74).wav,gunshot,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/gunshot/M249_6 (74).wav
glass_shatter_rec_251.wav,glass_breaking,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/glass_breaking/glass_shatter_rec_251.wav
aggression_real_actor_0455.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_0455.wav
aggression_real_actor_352.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_352.wav
scream_571.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_571.wav
scream_926.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_926.wav
MP5_8 (31).wav,gunshot,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/gunshot/MP5_8 (31).wav
aggression_real_actor_1354.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_1354.wav
M16_5 (89).wav,gunshot,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/gunshot/M16_5 (89).wav
aggression_real_actor_0855.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_0855.wav
aggression_real_actor_0310.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_0310.wav
urban_horn_162728-1-0-0.wav,vehicle_horn,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/vehicle_horn/urban_horn_162728-1-0-0.wav
glass_shatter_rec_091.wav,glass_breaking,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/glass_breaking/glass_shatter_rec_091.wav
esc50_1-208757-D-2.wav,animal_sound,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/animal_sound/esc50_1-208757-D-2.wav
urban_horn_128465-1-0-6.wav,vehicle_horn,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/vehicle_horn/urban_horn_128465-1-0-6.wav
esc50_3-203371-A-39.wav,glass_breaking,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/glass_breaking/esc50_3-203371-A-39.wav
scream_1153.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_1153.wav
esc50_1-39835-B-9.wav,animal_sound,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/animal_sound/esc50_1-39835-B-9.wav
aggression_real_actor_0462.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_0462.wav
aug_crying_baby_0114.wav,crying_baby,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/crying_baby/aug_crying_baby_0114.wav
scream_341.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_341.wav
help_srs_phrase_175.wav,person_asking_help,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/person_asking_help/help_srs_phrase_175.wav
scream_1061.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_1061.wav
glass_shatter_rec_054.wav,glass_breaking,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/glass_breaking/glass_shatter_rec_054.wav
esc50_3-246513-B-16.wav,background_noise,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/background_noise/esc50_3-246513-B-16.wav
M4_4 (94).wav,gunshot,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/gunshot/M4_4 (94).wav
scream_1538.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_1538.wav
urban_horn_99812-1-6-0.wav,vehicle_horn,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/vehicle_horn/urban_horn_99812-1-6-0.wav
aggression_real_actor_366.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_366.wav
esc50_1-196660-B-8.wav,animal_sound,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/animal_sound/esc50_1-196660-B-8.wav
M4_4 (90).wav,gunshot,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/gunshot/M4_4 (90).wav
scream_1277.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_1277.wav
aggression_real_actor_0977.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_0977.wav
urban_siren_90014-8-0-6.wav,alarm_siren,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/alarm_siren/urban_siren_90014-8-0-6.wav
urban_siren_75490-8-0-1.wav,alarm_siren,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/alarm_siren/urban_siren_75490-8-0-1.wav
glass_shatter_rec_106.wav,glass_breaking,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/glass_breaking/glass_shatter_rec_106.wav
scream_126.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_126.wav
esc50_2-106881-A-39.wav,glass_breaking,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/glass_breaking/esc50_2-106881-A-39.wav
urban_siren_102853-8-0-1.wav,alarm_siren,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/alarm_siren/urban_siren_102853-8-0-1.wav
urban_siren_111671-8-0-21.wav,alarm_siren,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/alarm_siren/urban_siren_111671-8-0-21.wav
scream_521.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_521.wav
M249_6 (94).wav,gunshot,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/gunshot/M249_6 (94).wav
scream_182.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_182.wav
aggression_real_actor_1008.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_1008.wav
MG-42_7 (36).wav,gunshot,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/gunshot/MG-42_7 (36).wav
aug_39_esc50_1-43760-A-11.wav,background_noise,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/background_noise/aug_39_esc50_1-43760-A-11.wav
real_orig_threat_english_Abuse_03_mono.wav,person_asking_help,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/person_asking_help/real_orig_threat_english_Abuse_03_mono.wav
urban_siren_57323-8-0-0.wav,alarm_siren,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/alarm_siren/urban_siren_57323-8-0-0.wav
esc50_1-56380-B-5.wav,animal_sound,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/animal_sound/esc50_1-56380-B-5.wav
aggression_real_actor_0741.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_0741.wav
esc50_4-117627-A-25.wav,footsteps,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/footsteps/esc50_4-117627-A-25.wav
urban_siren_133473-8-0-5.wav,alarm_siren,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/alarm_siren/urban_siren_133473-8-0-5.wav
esc50_4-182314-A-7.wav,animal_sound,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/animal_sound/esc50_4-182314-A-7.wav
urban_horn_155130-1-1-0.wav,vehicle_horn,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/vehicle_horn/urban_horn_155130-1-1-0.wav
esc50_4-170078-A-1.wav,animal_sound,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/animal_sound/esc50_4-170078-A-1.wav
urban_horn_83488-1-0-0.wav,vehicle_horn,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/vehicle_horn/urban_horn_83488-1-0-0.wav
aggression_real_actor_1563.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_1563.wav
glass_shatter_rec_090.wav,glass_breaking,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/glass_breaking/glass_shatter_rec_090.wav
esc50_1-51147-A-25.wav,footsteps,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/footsteps/esc50_1-51147-A-25.wav
help_srs_phrase_023.wav,person_asking_help,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/person_asking_help/help_srs_phrase_023.wav
MG-42_7 (99).wav,gunshot,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/gunshot/MG-42_7 (99).wav
esc50_3-141684-A-21.wav,sneezing,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/sneezing/esc50_3-141684-A-21.wav
glass_shatter_rec_067.wav,glass_breaking,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/glass_breaking/glass_shatter_rec_067.wav
esc50_4-184434-A-21.wav,sneezing,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/sneezing/esc50_4-184434-A-21.wav
urban_siren_107357-8-0-6.wav,alarm_siren,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/alarm_siren/urban_siren_107357-8-0-6.wav
machinery_us8k_real_180.wav,machinery_fault,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/machinery_fault/machinery_us8k_real_180.wav
urban_siren_159748-8-0-8.wav,alarm_siren,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/alarm_siren/urban_siren_159748-8-0-8.wav
AK-12_3 (60).wav,gunshot,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/gunshot/AK-12_3 (60).wav
esc50_4-204777-A-39.wav,glass_breaking,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/glass_breaking/esc50_4-204777-A-39.wav
IMI Desert Eagle_2 (97).wav,gunshot,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/gunshot/IMI Desert Eagle_2 (97).wav
scream_751.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_751.wav
aug_14_esc50_1-17367-A-10.wav,background_noise,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/background_noise/aug_14_esc50_1-17367-A-10.wav
scream_1380.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_1380.wav
M4_4 (33).wav,gunshot,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/gunshot/M4_4 (33).wav
scream_71.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_71.wav
glass_shatter_rec_217.wav,glass_breaking,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/glass_breaking/glass_shatter_rec_217.wav
M4_4 (30).wav,gunshot,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/gunshot/M4_4 (30).wav
urban_siren_24347-8-0-3.wav,alarm_siren,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/alarm_siren/urban_siren_24347-8-0-3.wav
bg_train_esc50_3-135650-A-45.wav,background_noise,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/background_noise/bg_train_esc50_3-135650-A-45.wav
Zastava M92_9 (80).wav,gunshot,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/gunshot/Zastava M92_9 (80).wav
esc50_1-53670-A-18.wav,toilet_flush,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/toilet_flush/esc50_1-53670-A-18.wav
aggression_real_actor_1061.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_1061.wav
aggression_real_actor_0594.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_0594.wav
aggression_real_actor_1266.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_1266.wav
IMI Desert Eagle_2 (6).wav,gunshot,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/gunshot/IMI Desert Eagle_2 (6).wav
urban_horn_19026-1-0-0.wav,vehicle_horn,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/vehicle_horn/urban_horn_19026-1-0-0.wav
urban_siren_159744-8-0-7.wav,alarm_siren,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/alarm_siren/urban_siren_159744-8-0-7.wav
esc50_3-164688-A-38.wav,background_noise,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/background_noise/esc50_3-164688-A-38.wav
urban_siren_159742-8-0-14.wav,alarm_siren,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/alarm_siren/urban_siren_159742-8-0-14.wav
scream_74.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_74.wav
urban_horn_99812-1-3-0.wav,vehicle_horn,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/vehicle_horn/urban_horn_99812-1-3-0.wav
AK-12_3 (98).wav,gunshot,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/gunshot/AK-12_3 (98).wav
urban_siren_22601-8-0-2.wav,alarm_siren,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/alarm_siren/urban_siren_22601-8-0-2.wav
real_orig_madatkro_Hindi_harassment_08_mono.wav,person_asking_help,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/person_asking_help/real_orig_madatkro_Hindi_harassment_08_mono.wav
aggression_real_actor_200.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_200.wav
esc50_5-254832-A-15.wav,background_noise,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/background_noise/esc50_5-254832-A-15.wav
scream_365.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_365.wav
aggression_real_actor_1695.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_1695.wav
urban_siren_54898-8-0-4.wav,alarm_siren,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/alarm_siren/urban_siren_54898-8-0-4.wav
aggression_real_actor_1088.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_1088.wav
aggression_real_actor_169.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_169.wav
M16_5 (78).wav,gunshot,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/gunshot/M16_5 (78).wav
urban_horn_176638-1-0-0.wav,vehicle_horn,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/vehicle_horn/urban_horn_176638-1-0-0.wav
scream_1017.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_1017.wav
machinery_us8k_real_346.wav,machinery_fault,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/machinery_fault/machinery_us8k_real_346.wav
esc50_5-179868-A-43.wav,vehicle_horn,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/vehicle_horn/esc50_5-179868-A-43.wav
glass_shatter_rec_124.wav,glass_breaking,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/glass_breaking/glass_shatter_rec_124.wav
aug_66_esc50_1-91359-B-11.wav,background_noise,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/background_noise/aug_66_esc50_1-91359-B-11.wav
M249_6 (99).wav,gunshot,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/gunshot/M249_6 (99).wav
aggression_real_actor_1524.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_1524.wav
AK-47_1 (5).wav,gunshot,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/gunshot/AK-47_1 (5).wav
glass_shatter_rec_328.wav,glass_breaking,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/glass_breaking/glass_shatter_rec_328.wav
esc50_1-17808-B-12.wav,background_noise,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/background_noise/esc50_1-17808-B-12.wav
AK-12_3 (31).wav,gunshot,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/gunshot/AK-12_3 (31).wav
aug_41_esc50_1-47709-A-16.wav,background_noise,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/background_noise/aug_41_esc50_1-47709-A-16.wav
M249_6 (1).wav,gunshot,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/gunshot/M249_6 (1).wav
help_srs_phrase_319.wav,person_asking_help,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/person_asking_help/help_srs_phrase_319.wav
esc50_4-182395-A-0.wav,animal_sound,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/animal_sound/esc50_4-182395-A-0.wav
M249_6 (71).wav,gunshot,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/gunshot/M249_6 (71).wav
scream_428.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_428.wav
help_srs_phrase_235.wav,person_asking_help,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/person_asking_help/help_srs_phrase_235.wav
scream_418.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_418.wav
aggression_real_actor_0909.wav,aggression,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/aggression/aggression_real_actor_0909.wav
esc50_5-191497-A-33.wav,door_wood_creaks,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/door_wood_creaks/esc50_5-191497-A-33.wav
AK-47_1 (6).wav,gunshot,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/gunshot/AK-47_1 (6).wav
esc50_5-193473-B-12.wav,background_noise,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/background_noise/esc50_5-193473-B-12.wav
help_srs_phrase_145.wav,person_asking_help,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/person_asking_help/help_srs_phrase_145.wav
urban_horn_77509-1-0-0.wav,vehicle_horn,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/vehicle_horn/urban_horn_77509-1-0-0.wav
esc50_5-210612-A-37.wav,alarm_siren,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/alarm_siren/esc50_5-210612-A-37.wav
esc50_5-212734-A-17.wav,background_noise,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/background_noise/esc50_5-212734-A-17.wav
esc50_3-140323-A-29.wav,drinking_sipping,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/drinking_sipping/esc50_3-140323-A-29.wav
help_srs_phrase_248.wav,person_asking_help,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/person_asking_help/help_srs_phrase_248.wav
urban_horn_128465-1-0-4.wav,vehicle_horn,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/vehicle_horn/urban_horn_128465-1-0-4.wav
scream_617.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_617.wav
esc50_3-155642-B-11.wav,background_noise,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/background_noise/esc50_3-155642-B-11.wav
aug_laughing_0062.wav,laughing,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/laughing/aug_laughing_0062.wav
scream_707.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_707.wav
scream_1299.wav,panic_scream,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/panic_scream/scream_1299.wav
urban_siren_164782-8-0-6.wav,alarm_siren,train,/content/drive/MyDrive/SonicSentinel_AI/dataset/alarm_siren/urban_siren_164782-8-0-6.wav
